tpep_pickup_datetime	tpep_dropoff_datetime	passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount
07-05-17 15:04	07-05-17 15:12	1	0.9	1	N	1	7	0	0.5	2.3	0	0.3	10.1
10/30/2017 16:37	10/30/2017 16:42	5	0.61	1	N	1	5.5	1	0.5	2.19	0	0.3	9.49
3/15/2017 9:43	3/15/2017 10:32	2	2.2	1	N	2	27	0	0.5	0	0	0.3	27.8
4/26/2017 10:51	4/26/2017 11:02	2	1.19	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16
6/20/2017 22:51	6/20/2017 23:00	6	1.79	1	N	2	8.5	0.5	0.5	0	0	0.3	9.8
5/19/2017 14:54	5/19/2017 14:59	1	1.53	1	N	1	6.5	0	0.5	0	0	0.3	7.3
10-07-17 4:39	10-07-17 4:49	6	2.8	1	N	2	10.5	0.5	0.5	0	0	0.3	11.8
7/28/2017 9:30	7/28/2017 9:39	1	0.88	1	N	1	7	0	0.5	1	0	0.3	8.8
7/13/2017 9:49	7/13/2017 10:22	4	7.89	1	N	1	29	0	0.5	4.47	0	0.3	34.27
11-05-17 2:40	11-05-17 2:50	6	2.75	1	N	1	11	0.5	0.5	3.08	0	0.3	15.38
08-09-17 13:41	08-09-17 13:59	1	4.5	1	Y	1	17	0	0.5	4.45	0	0.3	22.25
8/18/2017 22:28	8/18/2017 22:49	1	2	1	N	2	14	0.5	0.5	0	0	0.3	15.3
7/16/2017 22:58	7/16/2017 23:07	2	1.3	1	N	2	8	0.5	0.5	0	0	0.3	9.3
03-04-17 18:02	03-04-17 18:07	1	0.6	1	N	2	5	0	0.5	0	0	0.3	5.8
1/13/2017 21:58	1/13/2017 22:23	3	6	1	N	1	22.5	0.5	0.5	4.76	0	0.3	28.56
04-05-17 21:39	04-05-17 21:55	1	2.61	1	N	1	12.5	0.5	0.5	2.8	0	0.3	16.6
10/20/2017 14:37	10/20/2017 14:47	1	0.9	1	N	2	8	0	0.5	0	0	0.3	8.8
05-12-17 15:46	05-12-17 16:02	1	1.8	1	N	1	12	0	0.5	1	0	0.3	13.8
4/22/2017 20:14	4/22/2017 20:22	1	0.9	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8
07-12-17 9:53	07-12-17 9:57	1	0.9	1	N	1	5	0	0.5	1.16	0	0.3	6.96
7/30/2017 7:36	7/30/2017 7:38	1	0.9	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36
06-04-17 11:37	06-04-17 12:15	2	4.67	1	N	1	24.5	0	0.5	5.06	0	0.3	30.36
10/15/2017 11:10	10/15/2017 11:39	6	16.86	3	N	2	63	0	0	0	12.5	0.3	75.8
3/26/2017 1:52	3/26/2017 2:07	1	2.4	1	N	1	12	0.5	0.5	1	0	0.3	14.3
12/16/2017 15:02	12/16/2017 15:08	1	0.6	1	N	1	5.5	0	0.5	1.85	0	0.3	8.15
04-09-17 9:36	04-09-17 9:47	1	2.7	1	N	3	11	0	0.5	0	0	0.3	11.8
7/26/2017 9:38	7/26/2017 9:55	5	1.58	1	N	1	11.5	0	0.5	2	0	0.3	14.3
08-03-17 7:36	08-03-17 7:43	1	1.1	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75
10-12-17 23:35	10-12-17 23:37	1	0.23	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8
1/23/2017 9:49	1/23/2017 10:01	1	2.1	1	N	1	10	0	0.5	2.15	0	0.3	12.95
09-12-17 16:22	09-12-17 16:40	1	1.9	1	N	1	12.5	1	0.5	2.85	0	0.3	17.15
3/31/2017 16:55	3/31/2017 17:07	2	0.8	1	N	1	8.5	1	0.5	5	0	0.3	15.3
9/19/2017 9:48	9/19/2017 10:27	1	0.61	1	N	2	22	0	0.5	0	0	0.3	22.8
8/22/2017 12:36	8/22/2017 12:48	1	0.9	1	N	1	8.5	0	0.5	1	0	0.3	10.3
07-10-17 18:35	07-10-17 18:41	1	1.54	1	N	1	7	1	0.5	1.76	0	0.3	10.56
3/14/2017 16:49	3/14/2017 16:52	1	0.3	1	N	1	3.5	1	0.5	0.6	0	0.3	5.9
1/31/2017 13:50	1/31/2017 13:55	2	0.46	1	N	2	5	0	0.5	0	0	0.3	5.8
6/24/2017 14:50	6/24/2017 14:59	2	1.7	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16
10-11-17 9:50	10-11-17 10:07	1	1	1	N	2	11.5	0	0.5	0	0	0.3	12.3
3/22/2017 6:37	3/22/2017 6:53	1	3.7	1	N	1	14.5	0	0.5	3.05	0	0.3	18.35
11/13/2017 17:01	11/13/2017 17:19	5	1.79	1	N	1	12.5	1	0.5	2.86	0	0.3	17.16
6/15/2017 22:05	6/15/2017 22:15	1	2.4	1	N	1	10	0.5	0.5	2.25	0	0.3	13.55
08-02-17 8:16	08-02-17 8:38	1	5.5	1	N	2	21	0	0.5	0	0	0.3	21.8
02-10-17 13:25	02-10-17 13:33	1	0.62	1	N	2	6.5	0	0.5	0	0	0.3	7.3
11/29/2017 17:56	11/29/2017 18:11	1	2.1	1	N	1	12	1	0.5	3.45	0	0.3	17.25
02-05-17 0:23	02-05-17 0:32	1	1.33	1	N	1	7.5	0.5	0.5	1.76	0	0.3	10.56
5/15/2017 2:48	5/15/2017 2:54	1	1.23	1	N	1	6.5	0.5	0.5	1.56	0	0.3	9.36
12/27/2017 7:42	12/27/2017 7:48	1	0.9	1	N	1	5.5	0	0.5	1.25	0	0.3	7.55
04-01-17 14:26	04-01-17 14:31	1	0.8	1	N	2	5.5	0	0.5	0	0	0.3	6.3
12-03-17 2:53	12-03-17 3:04	1	2.6	1	N	2	10.5	0.5	0.5	0	0	0.3	11.8
01-02-17 16:01	01-02-17 16:14	1	2	1	N	1	10.5	1	0.5	2	0	0.3	14.3
06-06-17 16:45	06-06-17 16:51	5	0.85	1	N	1	5.5	1	0.5	1.46	0	0.3	8.76
5/24/2017 0:35	5/24/2017 0:50	1	3.02	1	N	1	12	0.5	0.5	2	0	0.3	15.3
3/23/2017 12:44	3/23/2017 13:03	1	2.1	1	N	2	13	0	0.5	0	0	0.3	13.8
11-11-17 19:04	11-11-17 19:33	1	3.1	1	N	1	18	0	0.5	3.75	0	0.3	22.55
05-10-17 22:56	05-10-17 23:13	1	8.5	1	N	1	24.5	0.5	0.5	9.45	5.76	0.3	41.01
10-04-17 11:12	10-04-17 11:28	1	4.6	1	Y	1	16.5	0	0.5	3.45	0	0.3	20.75
7/30/2017 11:19	7/30/2017 11:35	1	7.6	1	N	2	22	0	0.5	0	0	0.3	22.8
2/28/2017 18:34	2/28/2017 18:48	5	1.22	1	N	1	9.5	1	0.5	3.39	0	0.3	14.69
01-02-17 15:15	01-02-17 15:25	2	2.1	1	N	1	9.5	0	0.5	1.55	0	0.3	11.85
11-12-17 14:31	11-12-17 14:39	1	1.3	1	N	1	7.5	0	0.5	1.65	0	0.3	9.95
11/17/2017 23:39	11/17/2017 23:50	1	1.76	1	N	1	9	0.5	0.5	2.06	0	0.3	12.36
3/26/2017 12:06	3/26/2017 12:12	6	0.83	1	N	1	5	0	0.5	1.16	0	0.3	6.96
10/19/2017 15:24	10/19/2017 15:41	1	1.8	1	N	1	12	0	0.5	3.2	0	0.3	16
2/18/2017 11:34	2/18/2017 11:46	5	2.21	1	N	2	10	0	0.5	0	0	0.3	10.8
6/19/2017 15:37	6/19/2017 15:54	1	2.5	1	N	1	12	0	0.5	3.2	0	0.3	16
5/20/2017 22:48	5/20/2017 22:57	1	0.8	1	N	1	7	0.5	0.5	0.7	0	0.3	9
04-08-17 14:22	04-08-17 14:32	1	0.67	1	N	1	8	0	0.5	1.76	0	0.3	10.56
11/15/2017 18:48	11/15/2017 19:20	1	5.5	1	N	2	23.5	1	0.5	0	0	0.3	25.3
3/26/2017 19:52	3/26/2017 19:55	5	0.61	1	N	1	4	0	0.5	1	0	0.3	5.8
10-08-17 10:57	10-08-17 11:08	1	1.71	1	N	2	8.5	0	0.5	0	0	0.3	9.3
10/20/2017 19:55	10/20/2017 20:10	6	5.17	1	N	1	17	1	0.5	1	0	0.3	19.8
04-09-17 14:16	04-09-17 14:26	1	2.68	1	N	1	11	0	0.5	0	0	0.3	11.8
9/24/2017 17:35	9/24/2017 17:42	1	0.8	1	N	2	6	0	0.5	0	0	0.3	6.8
10-06-17 21:02	10-06-17 21:11	1	1.1	1	N	1	7.5	0.5	0.5	1.75	0	0.3	10.55
09-06-17 19:31	09-06-17 19:38	1	1.1	1	N	1	7	1	0.5	2.6	0	0.3	11.4
10/29/2017 11:15	10/29/2017 11:22	4	0.9	1	N	2	6	0	0.5	0	0	0.3	6.8
09-08-17 13:17	09-08-17 13:25	1	0.8	1	N	1	7	0	0.5	1.55	0	0.3	9.35
03-10-17 12:46	03-10-17 13:01	1	2.48	1	N	1	12	0	0.5	0	0	0.3	12.8
7/15/2017 22:19	7/15/2017 22:20	1	0.23	1	N	1	3	0.5	0.5	0.86	0	0.3	5.16
08-01-17 9:04	08-01-17 9:11	1	0.68	1	N	1	6.5	0	0.5	1.46	0	0.3	8.76
01-01-17 4:15	01-01-17 4:23	1	2.2	1	N	2	9	0.5	0.5	0	0	0.3	10.3
12-02-17 13:47	12-02-17 14:15	1	2.6	1	N	1	17.5	0	0.5	3.65	0	0.3	21.95
7/28/2017 11:27	7/28/2017 11:32	2	0.73	1	N	1	5.5	0	0.5	1	0	0.3	7.3
10-11-17 19:41	10-11-17 19:52	1	1.22	1	N	1	8.5	1	0.5	3.09	0	0.3	13.39
2/19/2017 10:27	2/19/2017 10:33	1	1.8	1	N	2	7	0	0.5	0	0	0.3	7.8
6/30/2017 9:14	6/30/2017 9:32	4	2.35	1	N	1	13	0	0.5	2.76	0	0.3	16.56
8/26/2017 0:39	8/26/2017 0:46	1	1.38	1	N	1	7	0.5	0.5	1.66	0	0.3	9.96
11/28/2017 16:33	11/28/2017 16:33	1	0	1	N	1	2.5	1	0.5	0	0	0.3	4.3
7/16/2017 13:28	7/16/2017 13:38	2	1.5	1	N	1	8.5	0	0.5	2.3	0	0.3	11.6
11-06-17 15:16	11-06-17 15:26	3	1.3	1	N	1	8	0	0.5	1.75	0	0.3	10.55
4/18/2017 7:50	4/18/2017 7:55	1	0.9	1	N	2	5.5	0	0.5	0	0	0.3	6.3
04-07-17 11:16	04-07-17 11:24	1	1	1	N	1	7	0	0.5	1.17	0	0.3	8.97
07-08-17 11:08	07-08-17 11:13	1	0.5	1	N	2	5	0	0.5	0	0	0.3	5.8
1/22/2017 1:11	1/22/2017 1:22	1	1	1	N	2	8	0.5	0.5	0	0	0.3	9.3
11-04-17 19:19	11-04-17 19:33	4	1.4	1	N	2	10	0	0.5	0	0	0.3	10.8
1/23/2017 20:49	1/23/2017 21:22	1	17.05	2	N	1	52	0	0.5	14.58	5.54	0.3	72.92
11/23/2017 19:07	11/23/2017 19:22	1	3.12	1	N	2	13.5	0	0.5	0	0	0.3	14.3
4/17/2017 19:31	4/17/2017 19:43	1	1.8	1	N	2	9.5	1	0.5	0	0	0.3	11.3
10-06-17 13:35	10-06-17 13:39	1	0.96	1	N	2	5	0	0.5	0	0	0.3	5.8
6/24/2017 15:14	6/24/2017 15:27	6	1.69	1	N	1	9.5	0	0.5	1.5	0	0.3	11.8
1/26/2017 12:16	1/26/2017 12:22	2	0.62	1	N	1	5.5	0	0.5	0.7	0	0.3	7
3/25/2017 16:25	3/25/2017 16:32	2	0.62	1	N	1	6	0	0.5	2.04	0	0.3	8.84
5/18/2017 21:17	5/18/2017 21:28	1	1.85	1	N	1	9	0.5	0.5	2.06	0	0.3	12.36
01-12-17 19:33	01-12-17 19:52	1	2.92	1	N	1	14	1	0.5	3.16	0	0.3	18.96
09-09-17 10:44	09-09-17 10:49	6	0.27	1	N	2	5	0	0.5	0	0	0.3	5.8
2/26/2017 18:00	2/26/2017 18:12	2	1.2	1	N	1	9	0	0.5	1.95	0	0.3	11.75
08-07-17 10:20	08-07-17 10:20	1	0.1	2	N	1	52	0	0.5	8	5.76	0.3	66.56
03-06-17 21:22	03-06-17 21:33	1	1.77	1	N	2	9	0.5	0.5	0	0	0.3	10.3
6/27/2017 19:26	6/27/2017 19:29	1	0.58	1	N	1	4	1	0.5	1	0	0.3	6.8
9/26/2017 21:34	9/26/2017 21:51	1	3.3	1	N	1	14.5	0.5	0.5	2	0	0.3	17.8
03-07-17 8:04	03-07-17 8:11	1	1.73	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96
5/16/2017 19:26	5/16/2017 19:38	1	1.8	1	N	1	9.5	1	0.5	2.25	0	0.3	13.55
4/26/2017 17:53	4/26/2017 18:18	1	2.4	1	N	1	16	1	0.5	1.8	0	0.3	19.6
10/23/2017 22:50	10/23/2017 22:59	1	3	1	N	2	10.5	0.5	0.5	0	0	0.3	11.8
04-12-17 23:45	4/13/2017 0:07	6	3.19	1	N	2	16	0.5	0.5	0	0	0.3	17.3
10/24/2017 14:29	10/24/2017 15:13	1	4.35	1	N	1	26.5	0	0.5	6.82	0	0.3	34.12
05-12-17 23:33	05-12-17 23:44	1	3.07	1	N	1	11.5	0.5	0.5	2.56	0	0.3	15.36
5/25/2017 20:55	5/25/2017 21:16	1	2.88	1	N	1	15	0.5	0.5	3.26	0	0.3	19.56
06-03-17 13:00	06-03-17 13:07	1	1.2	1	N	2	7	0	0.5	0	0	0.3	7.8
12-10-17 20:56	12-10-17 21:26	6	11.58	1	N	1	36	0.5	0.5	8.61	5.76	0.3	51.67
02-10-17 12:12	02-10-17 12:27	1	0.9	1	N	1	10	0	0.5	2.15	0	0.3	12.95
12/13/2017 8:44	12/13/2017 8:46	1	0.4	1	N	1	4	0	0.5	1.2	0	0.3	6
9/24/2017 13:11	9/24/2017 14:05	1	17.42	2	N	1	52	0	0.5	10.56	0	0.3	63.36
3/24/2017 13:49	3/24/2017 14:01	1	1.06	1	N	1	8.5	0	0.5	1.4	0	0.3	10.7
11/22/2017 17:04	11/22/2017 17:16	1	1.2	1	N	2	9	1	0.5	0	0	0.3	10.8
03-09-17 19:38	03-09-17 19:55	1	2.4	1	N	1	13	1	0.5	2.95	0	0.3	17.75
9/27/2017 10:49	9/27/2017 11:02	1	0.9	1	N	1	9	0	0.5	1.47	0	0.3	11.27
5/21/2017 18:26	5/21/2017 18:33	1	0.56	1	N	1	6	0	0.5	1.7	0	0.3	8.5
10/17/2017 21:41	10/17/2017 21:46	1	0.94	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8
11/17/2017 7:00	11/17/2017 7:05	1	1.2	1	N	1	5.5	0	0.5	0.7	0	0.3	7
12/17/2017 22:16	12/17/2017 22:20	1	1	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8
1/22/2017 16:58	1/22/2017 17:05	1	0.5	1	N	1	6	0	0.5	1.36	0	0.3	8.16
02-12-17 11:20	02-12-17 11:25	6	0.74	1	N	2	5	0	0.5	0	0	0.3	5.8
08-04-17 12:52	08-04-17 13:01	1	1.06	1	N	1	7	0	0.5	1.56	0	0.3	9.36
7/28/2017 21:10	7/28/2017 21:22	1	2.22	1	N	1	10.5	0.5	0.5	2	0	0.3	13.8
10/30/2017 20:17	10/30/2017 20:42	1	8	1	N	1	26	0.5	0.5	5.45	0	0.3	32.75
5/19/2017 1:53	5/19/2017 1:57	1	0.44	1	N	2	4.5	0.5	0.5	0	0	0.3	5.8
06-07-17 22:59	06-07-17 23:05	1	0.74	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8
11/22/2017 12:04	11/22/2017 12:19	1	1.3	1	N	1	10	0	0.5	2.2	0	0.3	13
1/18/2017 18:28	1/18/2017 18:37	1	1.5	1	N	1	8	1	0.5	2.45	0	0.3	12.25
06-08-17 19:36	06-08-17 20:31	1	13.8	1	N	1	47.5	1	0.5	9.85	0	0.3	59.15
3/17/2017 11:30	3/17/2017 11:39	2	0.7	1	N	1	7	0	0.5	1.55	0	0.3	9.35
06-12-17 8:04	06-12-17 8:10	1	0.87	1	N	2	6	0	0.5	0	0	0.3	6.8
03-06-17 14:21	03-06-17 15:16	1	21.8	2	N	1	52	0	0.5	5	5.54	0.3	63.34
4/19/2017 20:29	4/19/2017 20:43	1	3.3	1	N	1	12.5	0.5	0.5	1.7	0	0.3	15.5
07-07-17 7:37	07-07-17 7:43	1	0.6	1	N	1	5.5	0	0.5	0.7	0	0.3	7
05-08-17 8:59	05-08-17 9:06	2	0.63	1	N	1	6	0	0.5	1.36	0	0.3	8.16
08-04-17 6:49	08-04-17 7:03	1	3.14	1	N	1	13	0	0.5	2.76	0	0.3	16.56
03-09-17 17:15	03-09-17 17:21	5	1.01	1	N	1	6	1	0.5	1.56	0	0.3	9.36
4/15/2017 18:05	4/15/2017 18:13	1	2.08	1	N	1	9	0	0.5	1.96	0	0.3	11.76
3/21/2017 10:48	3/21/2017 11:00	1	1.2	1	N	1	9	0	0.5	2	0	0.3	11.8
1/17/2017 14:24	1/17/2017 14:33	1	1.3	1	N	1	7.5	0	0.5	2.45	0	0.3	10.75
09-03-17 10:43	09-03-17 10:56	2	3.99	1	N	1	14.5	0	0.5	1	0	0.3	16.3
11-12-17 12:28	11-12-17 12:31	4	0.69	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36
4/22/2017 17:54	4/22/2017 18:31	1	2.49	1	N	1	22	0	0.5	4.56	0	0.3	27.36
5/27/2017 11:41	5/27/2017 11:55	1	4	1	N	1	14	0	0.5	2.96	0	0.3	17.76
6/29/2017 21:51	6/29/2017 22:06	2	2.71	1	N	1	12	0.5	0.5	2	0	0.3	15.3
12/22/2017 13:33	12/22/2017 13:52	2	1	1	N	2	12	0	0.5	0	0	0.3	12.8
12-03-17 18:34	12-03-17 19:01	1	10.36	1	N	1	30.5	0	0.5	11.12	5.76	0.3	48.18
9/26/2017 20:02	9/26/2017 20:45	2	21.03	2	N	2	52	0	0.5	0	5.76	0.3	58.56
10-02-17 17:00	10-02-17 17:33	1	4.81	1	N	2	22	1	0.5	0	0	0.3	23.8
4/22/2017 2:38	4/22/2017 2:45	1	1.53	1	N	1	8	0.5	0.5	2.32	0	0.3	11.62
6/29/2017 20:54	6/29/2017 21:05	2	1.4	1	N	1	9	0.5	0.5	2.05	0	0.3	12.35
1/27/2017 19:25	1/27/2017 19:30	1	0.6	1	N	1	5	1	0.5	1.36	0	0.3	8.16
10-11-17 19:01	10-11-17 19:12	1	1.27	1	N	1	8.5	1	0.5	2.06	0	0.3	12.36
3/19/2017 18:57	3/19/2017 19:00	1	0.4	1	N	1	4	0	0.5	0.96	0	0.3	5.76
07-02-17 8:04	07-02-17 8:09	3	1.1	1	N	4	6	0	0.5	0	0	0.3	6.8
1/23/2017 12:25	1/23/2017 12:31	1	1	1	N	2	6	0	0.5	0	0	0.3	6.8
09-06-17 20:54	09-06-17 21:22	1	11.96	1	N	1	35	0.5	0.5	9	5.76	0.3	51.06
10-11-17 19:05	10-11-17 19:22	5	2.18	1	N	1	12	1	0.5	2.76	0	0.3	16.56
12/18/2017 22:44	12/18/2017 23:00	0	2.7	1	N	1	12.5	0.5	0.5	2.75	0	0.3	16.55
3/24/2017 23:54	3/24/2017 23:59	5	1.11	1	N	1	6	0.5	0.5	1.82	0	0.3	9.12
9/16/2017 16:56	9/16/2017 17:06	1	1.2	1	N	1	8	0	0.5	1	0	0.3	9.8
06-01-17 19:53	06-01-17 20:00	1	0.91	1	N	1	6	1	0.5	1.56	0	0.3	9.36
2/24/2017 18:20	2/24/2017 18:32	2	1.7	1	N	2	9.5	1	0.5	0	0	0.3	11.3
04-12-17 21:06	04-12-17 21:41	1	14.6	1	N	1	43	0.5	0.5	12.5	5.76	0.3	62.56
12/17/2017 16:45	12/17/2017 17:05	1	4.1	1	N	1	17	0	0.5	3.55	0	0.3	21.35
09-08-17 19:33	09-08-17 19:41	1	0.99	1	N	1	6.5	1	0.5	1.66	0	0.3	9.96
01-10-17 22:41	01-10-17 22:47	1	1.1	1	N	2	6	0.5	0.5	0	0	0.3	7.3
8/19/2017 13:38	8/19/2017 13:42	3	0.78	1	N	1	5	0	0.5	1.16	0	0.3	6.96
5/29/2017 19:23	5/29/2017 19:54	1	11	1	N	1	34	0	0.5	8.7	0	0.3	43.5
10/27/2017 9:39	10/27/2017 9:46	1	0.77	1	N	1	6	0	0.5	1	0	0.3	7.8
12/29/2017 19:41	12/29/2017 19:46	1	1.6	1	N	1	7	1	0.5	1	0	0.3	9.8
11-01-17 5:40	11-01-17 5:53	1	3.87	1	N	2	14	0.5	0.5	0	0	0.3	15.3
12/15/2017 1:48	12/15/2017 1:54	1	1.5	1	N	1	7	0.5	0.5	1.65	0	0.3	9.95
1/17/2017 8:17	1/17/2017 8:22	5	0.61	1	N	1	5	0	0.5	1.16	0	0.3	6.96
2/16/2017 19:57	2/16/2017 20:29	1	3	1	N	1	19.5	1	0.5	4.25	0	0.3	25.55
10/15/2017 14:58	10/15/2017 15:09	2	1.7	1	N	2	8.5	0	0.5	0	0	0.3	9.3
01-12-17 16:40	01-12-17 16:47	1	0.5	1	N	2	5.5	1	0.5	0	0	0.3	7.3
08-08-17 15:47	08-08-17 16:01	6	1.74	1	N	1	10.5	0	0.5	1.6	0	0.3	12.9
01-10-17 21:33	01-10-17 22:01	1	6.6	1	N	1	24	0.5	0.5	2.5	0	0.3	27.8
7/29/2017 8:56	7/29/2017 9:07	1	3.35	1	N	2	12.5	0	0.5	0	0	0.3	13.3
6/28/2017 2:01	6/28/2017 2:32	1	10.88	1	N	1	34	0.5	0.5	8.82	0	0.3	44.12
4/14/2017 11:00	4/14/2017 11:05	5	1.35	1	N	2	6	0	0.5	0	0	0.3	6.8
7/17/2017 16:39	7/17/2017 16:44	1	1.45	1	N	1	6.5	1	0.5	1.22	0	0.3	9.52
6/21/2017 18:56	6/21/2017 19:00	1	0.69	1	N	1	4.5	1	0.5	1	0	0.3	7.3
10-08-17 22:15	10-08-17 22:15	1	0	1	N	3	2.5	0.5	0.5	0	0	0.3	3.8
7/28/2017 9:42	7/28/2017 9:48	4	0.81	1	N	2	5.5	0	0.5	0	0	0.3	6.3
09-08-17 22:34	09-08-17 22:52	1	1.4	1	N	2	12	0.5	0.5	0	0	0.3	13.3
03-08-17 2:38	03-08-17 2:47	1	3.1	1	N	1	11	0.5	0.5	3.05	0	0.3	15.35
08-01-17 18:58	08-01-17 19:31	1	11.9	1	N	1	35.5	1	0.5	7.45	0	0.3	44.75
1/13/2017 15:31	1/13/2017 15:39	1	0.7	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75
11/26/2017 14:13	11/26/2017 14:35	2	9.7	1	N	1	28.5	0	0.5	2	0	0.3	31.3
04-12-17 11:35	04-12-17 11:44	5	0.75	1	N	2	7	0	0.5	0	0	0.3	7.8
03-04-17 16:13	03-04-17 16:19	6	1.19	1	N	1	6.5	0	0.5	1.46	0	0.3	8.76
11/26/2017 17:28	11/26/2017 17:35	1	1.3	1	N	1	6.5	0	0.5	2.15	0	0.3	9.45
02-10-17 2:43	02-10-17 2:48	1	1.3	1	N	1	6	0.5	0.5	1.8	0	0.3	9.1
5/19/2017 23:33	5/20/2017 0:05	1	10.56	1	N	1	33.5	0.5	0.5	0	0	0.3	34.8
12/26/2017 20:38	12/26/2017 20:43	2	0.5	1	N	1	5	0.5	0.5	1.25	0	0.3	7.55
10-06-17 20:53	10-06-17 20:58	1	1.1	1	N	1	5.5	0.5	0.5	1.35	0	0.3	8.15
11/16/2017 6:43	11/16/2017 6:51	1	1.8	1	N	1	8.5	0	0.5	1.5	0	0.3	10.8
3/31/2017 15:56	3/31/2017 15:59	1	0.51	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36
5/23/2017 21:54	5/23/2017 22:01	1	1.11	1	N	1	6.5	0.5	0.5	0	0	0.3	7.8
10-06-17 0:46	10-06-17 1:08	1	3.3	1	N	1	16	0.5	0.5	3.45	0	0.3	20.75
03-07-17 18:30	03-07-17 18:58	2	3.4	1	N	1	18	1	0.5	3.95	0	0.3	23.75
08-01-17 14:14	08-01-17 14:25	1	2.01	1	N	2	9.5	0	0.5	0	0	0.3	10.3
10/24/2017 18:59	10/24/2017 19:32	2	7.65	1	N	2	26.5	1	0.5	0	0	0.3	28.3
03-01-17 12:05	03-01-17 12:08	1	0.4	1	N	2	4	0	0.5	0	0	0.3	4.8
6/18/2017 20:09	6/18/2017 20:20	1	5.75	1	N	1	17.5	0.5	0.5	3.76	0	0.3	22.56
03-04-17 21:38	03-04-17 21:44	1	0.69	1	N	1	5.5	0.5	0.5	1.2	0	0.3	8
01-08-17 20:43	01-08-17 21:15	5	17.77	2	N	1	52	0	0.5	10.56	0	0.3	63.36
05-04-17 7:18	05-04-17 7:30	1	1.82	1	N	2	10	0	0.5	0	0	0.3	10.8
1/15/2017 18:07	1/15/2017 18:22	2	2.4	1	N	2	11.5	0	0.5	0	0	0.3	12.3
9/14/2017 18:44	9/14/2017 18:54	4	1.35	1	N	1	8.5	1	0.5	1	0	0.3	11.3
2/26/2017 10:07	2/26/2017 10:18	2	3.4	1	N	2	13	0	0.5	0	0	0.3	13.8
6/23/2017 22:22	6/23/2017 22:41	1	3.8	1	N	1	15.5	0.5	0.5	5	0	0.3	21.8
10-01-17 17:53	10-01-17 18:00	2	1.23	1	N	1	7	0	0.5	1.95	0	0.3	9.75
09-08-17 23:31	09-08-17 23:38	1	0.7	1	N	2	6	0.5	0.5	0	0	0.3	7.3
11-03-17 10:02	11-03-17 10:30	1	1.97	1	N	1	16.5	0	0.5	3.46	0	0.3	20.76
8/26/2017 23:35	8/27/2017 0:00	1	4.55	1	N	2	19.5	0.5	0.5	0	0	0.3	20.8
08-04-17 16:30	08-04-17 17:09	5	3.02	1	N	1	23.5	1	0.5	5.06	0	0.3	30.36
04-08-17 3:02	04-08-17 3:17	2	4.92	1	N	2	16.5	0.5	0.5	0	0	0.3	17.8
11/25/2017 10:17	11/25/2017 10:23	1	1.41	1	N	1	7	0	0.5	1.95	0	0.3	9.75
10/13/2017 14:12	10/13/2017 14:21	1	1.06	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96
11/16/2017 10:32	11/16/2017 11:02	5	1.8	1	N	2	17.5	0	0.5	0	0	0.3	18.3
08-04-17 12:00	08-04-17 12:04	3	0.7	1	N	1	5	0	0.5	1.45	0	0.3	7.25
03-02-17 21:09	03-02-17 21:22	1	1.54	1	N	1	10	0.5	0.5	2.26	0	0.3	13.56
10/13/2017 19:32	10/13/2017 19:35	1	0.55	1	N	2	4	1	0.5	0	0	0.3	5.8
03-12-17 20:18	03-12-17 20:23	1	1.1	1	N	2	6	0.5	0.5	0	0	0.3	7.3
4/21/2017 8:03	4/21/2017 8:16	1	2.3	1	N	1	11	0	0.5	2	0	0.3	13.8
03-04-17 2:04	03-04-17 2:06	1	0.4	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8
1/24/2017 20:10	1/24/2017 20:25	1	1.3	1	N	2	11	0.5	0.5	0	0	0.3	12.3
5/19/2017 21:38	5/19/2017 21:56	1	4.2	1	N	1	16	0.5	0.5	3.2	0	0.3	20.5
7/22/2017 7:53	7/22/2017 8:04	2	2.4	1	N	1	10.5	0	0.5	2.8	0	0.3	14.1
08-01-17 13:01	08-01-17 13:48	1	18.78	2	N	2	52	0	0.5	0	0	0.3	52.8
1/29/2017 19:09	1/29/2017 19:23	1	2.65	1	N	2	12.5	0	0.5	0	0	0.3	13.3
02-10-17 10:18	02-10-17 10:40	1	8	1	N	1	24.5	0	0.5	6.15	5.54	0.3	36.99
3/30/2017 10:50	3/30/2017 11:07	6	2.05	1	N	1	12	0	0.5	2.56	0	0.3	15.36
6/17/2017 19:02	6/17/2017 19:06	1	0.7	1	N	1	5	0	0.5	0	0	0.3	5.8
